"id","product_code","title","category_id","description","price","discount","is_special","is_newlaunch","is_premium","is_engraving","status","showon_website","welcome_kit","sustain_corporate","event_conference","new_year","long_term","christmas","orion","year_end","corp_employee","get_inspired","created_date","img","add_byuser","best_seller","brand_id","sort_order","occasion_id"
"2192","B2B_BP_108","Smart Saver 1 Compartments Metal Pencil Holder","2396",,"90",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:54:55","B2B_BP_108.webp",NULL,"0",NULL,,NULL
"2193","B2B_BP_109","WOODHOUSE Wooden Pen Stand for Office Table","2396",,"458",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:54:55","B2B_BP_109.jpg",NULL,"0",NULL,,NULL
"2194","B2B_BP_110","Pen Holder for Table Stylish | Wooden Pen Stand With Clock","2396",NULL,"525",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-29 22:54:55",NULL,NULL,NULL,NULL,NULL,NULL
"2195","B2B_BP_111","Crownlit All in ONE Wooden Desk Organizer, Mobile Stand,2 Pens Stand, Card Holder","2396",NULL,"420",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-29 22:54:55",NULL,NULL,NULL,NULL,NULL,NULL
"2196","B2B_BP_112","UJEAVETTE  Pencil Display Stand Desk Organizer Wooden Pen Holder","2396",NULL,"525",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-29 22:54:55",NULL,NULL,NULL,NULL,NULL,NULL
"2197","B2B_BP_113","Wooden Multi Utility DeskTop Product with Card Holder","2396",NULL,"525",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-29 22:54:55",NULL,NULL,NULL,NULL,NULL,NULL
"2198","B2B_BP_114","Ketsicart Cube Wire Card Paper Note","2397",NULL,"90",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-29 22:54:55",NULL,NULL,NULL,NULL,NULL,NULL
"2199","B2B_BP_115","PEN CONTAINER Cube ","2397",NULL,"173",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-29 22:54:55",NULL,NULL,NULL,NULL,NULL,NULL
"2200","B2B_BP_116","Portronics Freedom 4 Desktop Wireless Mobile Charger with QC Adapter","2397",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-29 22:54:55",NULL,NULL,NULL,NULL,NULL,NULL
"2201","B2B_BP_117","Memo Clip Rubiks Cube","2397",NULL,"165",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-29 22:54:55",NULL,NULL,NULL,NULL,NULL,NULL
"2202","B2B_BP_118","MERISHOPP Crystals & Mineral Specimens cube ","2397",NULL,"83",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-29 22:54:55",NULL,NULL,NULL,NULL,NULL,NULL
"2203","B2B_BP_119","Tree of Life Orgone Pyramid Crystal Stone Protection Crystals Meditation ","2397",NULL,"113",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-29 22:54:55",NULL,NULL,NULL,NULL,NULL,NULL
"2204","B2B_BP_120","HDCRYSTALGIFTS Color Cube Optical Crystal Glass","2397",NULL,"147",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-29 22:54:55",NULL,NULL,NULL,NULL,NULL,NULL
"2205","B2B_BP_121","Spherical Glass Paper Weight","2397",NULL,"180",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-29 22:54:55",NULL,NULL,NULL,NULL,NULL,NULL
"2206","B2B_BP_122","Melsbrinna Leather Passport Holder Cover ID Card Case","2398",,"242",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:54:55","B2B_BP_122.jpg",NULL,"0",NULL,,NULL
"2207","B2B_BP_123","RFID Passport Holder Cover for Travel Passport Wallet Case ","2398",,"240",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:54:55","B2B_BP_123.jpg",NULL,"0",NULL,,NULL
"2208","B2B_BP_124","AurDo Leather passport Holder wallets","2398",,"258",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 22:54:55","B2B_BP_124.webp",NULL,"1",NULL,,NULL
"2209","B2B_BP_125","NEEL HOUSE Ultra Lights and Small Mini Umbrella","2399",,"345",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 22:54:55","B2B_BP_125.jpg",NULL,"1",NULL,,NULL
"2210","B2B_BP_126","ARDAKI Umbrella Auto Open, Windproof Umberalla ","2399",,"465",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 22:54:55","B2B_BP_126.jpg",NULL,"1",NULL,,NULL
"2211","B2B_BP_127","ERCZYO Mini Capsule umbrella Five-folding Sun protection ","2399",,"615",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:54:55","B2B_BP_127.jpg",NULL,"0",NULL,,NULL
"2212","B2B_BP_128","YAGVIZ Umbrella, Automatic Open/Close Folding Umbrellas for Rain Windproof,","2399",,"525",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:54:55","B2B_BP_128.JPG",NULL,"0",NULL,,NULL
"2213","B2B_BP_129","NYAIRA Umbrella for Men & Women Compact Bottle Umbrella, Polyester Fabric","2399",,"300",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:54:55","B2B_BP_129.webp",NULL,"0",NULL,,NULL
"2214","B2B_BP_130","Wireless Charging Lamp, Bedside Lamp with Wireless Charger","2400",,"525",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:54:55","B2B_BP_130.jpeg",NULL,"0",NULL,,NULL
"2215","B2B_BP_131","HUIGAO Universal Phone Mount for Car, Hands-Free Car Phone Holder ","2400",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:54:55","B2B_BP_131.jpeg",NULL,"0",NULL,,NULL
"2216","B2B_BP_132","RuhZa Wireless Charging Station Dock 3in1 Charger","2400",,"1425",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:54:55","B2B_BP_132.jpg",NULL,"0",NULL,,NULL
"2217","B2B_BP_133","Omni Dock | 3 in 1 Wireless Charging Station,Fast Charger Stand for Apple Watch Series ","2400",,"2400",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:54:55","B2B_BP_133.jpg",NULL,"0",NULL,,NULL
"2218","B2B_BP_134","Magnetic Phone Charger, 5000mAh Ultra-Slim Magnetic Power Bank","2400",,"3450",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:54:55","B2B_BP_134.jpg",NULL,"0",NULL,,NULL
"2219","B2B_BPT_01","UCB Duffle Trolley Bagpack Navy blue colour ","2437",,"5499",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 23:08:18","B2B_BPT_01.jpg",NULL,"1",NULL,,NULL
"2220","B2B_BPT_02","Uppercase  Nexus Blue Medium Laptop Backpack","2437","Uppercase  Nexus Blue Medium Laptop Backpack
","3300",,"1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:18","B2B_BPT_02.jpg",NULL,"0",NULL,,NULL
"2221","B2B_BPT_03","Daily object Ivory - Navy 9 to 9 Backpack Laptop Bag","2437",,"5999",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 23:08:18","B2B_BPT_03.png",NULL,"1",NULL,,NULL
"2222","B2B_BPT_04","Faux Leather Water Classic Anti Theft Laptop Backpack","2437",,"1899",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:18","B2B_BPT_04.JPG",NULL,"0",NULL,,NULL
"2223","B2B_BPT_05","Arctic Hunter B00423 Laptop Backpack Bag With USB Charging","2437",,"6999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:18","B2B_BPT_05.jpeg",NULL,"0",NULL,,NULL
"2224","B2B_BPT_06"," HP Laptop Backpack Black Ranger ","2437",,"1199",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 23:08:18","B2B_BPT_06.jpg",NULL,"1",NULL,,NULL
"2225","B2B_BPT_07","FUR JADEN Anti Theft Laptop Backpack with USB Charging ","2437",,"3500",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 23:08:18","B2B_BPT _07.JPG",NULL,"1",NULL,,NULL
"2226","B2B_BPT_08","Parrys Leather Rustic Vintage leather Backpack Bag","2437",,"4999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:18","B2B_BPT_08.JPG",NULL,"0",NULL,,NULL
"2227","B2B_BPT_09","LOUIS CARON HiStorage Laptop Backpack (gray-black)","2437",,"2499",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:18","B2B_BPT_09.JPG",NULL,"0",NULL,,NULL
"2228","B2B_BPT_10","Alogy anti-theft backpack with USB port Grey ","2437",,"1599",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:18","B2B_BPT_10.JPG",NULL,"0",NULL,,NULL
"2229","B2B_BPT_11","LOUIS CARON HiStorage Laptop Backpack  (Red)","2437",,"835",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:18","B2B_BPT_11.JPG",NULL,"0",NULL,,NULL
"2230","B2B_BPT_12","Unisex Half Moon Waterproof Laptop Backpack ","2437",,"1799",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 23:08:18","B2B_BPT_12.jpg",NULL,"1",NULL,,NULL
"2231","B2B_BPT_13","Unisex Bennett Casual Laptop Bag School bag","2437",,"1999",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 23:08:18","B2B_BPT_13.JPG",NULL,"1",NULL,,NULL
"2232","B2B_BPT_14","NUBILY Travel Duffel Bag Waterproof Duffle Bags","2438",,"10978",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:18","B2B_BPT_14.jpg",NULL,"0",NULL,,NULL
"2233","B2B_BPT_15","Fur Jaden Brown Croc Weekender Hand Duffle Bag","2438",,"4000",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:18","B2B_BPT_15.JPG",NULL,"0",NULL,,NULL
"2234","B2B_BPT_16","Leather and Canvas Duffel Carry Bag","2438",,"2499",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:18","B2B_BPT_16.jpg",NULL,"0",NULL,,NULL
"2235","B2B_BPT_17","PERFECT STAR for Luggage HandDuffel Bag Without Wheels","2438",,"1999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:18","B2B_BPT_17.jpg",NULL,"0",NULL,,NULL
"2236","B2B_BPT_18","Fur Jaden Black Croc Weekender Hand Duffle Bag","2438",,"3999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:18","B2B_BPT_18.jpg",NULL,"0",NULL,,NULL
"2237","B2B_BPT_19","ZAINTO Canvas Travel Duffle Bag","2438",,"2999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:18","B2B_BPT_19.jpg",NULL,"0",NULL,,NULL
"2238","B2B_BPT_20","CARLTON LONDON Striped Duffle Bag","2438",,"4495",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:18","B2B_BPT_20.webp",NULL,"0",NULL,,NULL
"2239","B2B_BPT_21","Clownfish Grey Textured Leatherette Stylish Spacious Weekender Duffle Bag","2438",,"3390",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:18","B2B_BPT_21.webp",NULL,"0",NULL,,NULL
"2240","B2B_BPT_22","Nestasia Wanderlust Duffle Bag Brown Small ","2438",,"4495",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:19","B2B_BPT_22.webp",NULL,"0",NULL,,NULL
"2241","B2B_BPT_23","Nestasia Jet-Setter Duffle Bag Beige Large","2438",,"4495",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:19","B2B_BPT_23.webp",NULL,"0",NULL,,NULL
"2242","B2B_BPT_24","WILLIAM Leather Diffle Bag ","2438",,"3999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:19","B2B_BPT_24.webp",NULL,"0",NULL,,NULL
"2243","B2B_BPT_25","Lavie Sport Captain Synthetic Leather Unisex Duffle Bag black ","2438",,"3999",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 23:08:19","B2B_BPT_25.JPG",NULL,"1",NULL,,NULL
"2244","B2B_BPT_26","Goldline Hand Leather Travel Duffel Bag ","2438",,"2999",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 23:08:19","B2B_BPT_26.JPG",NULL,"1",NULL,,NULL
"2245","B2B_BPT_27","Mokobara Polycarbonate Hardsided Suitcase Trolley ","2439",,"23999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:19","B2B_BPT_27.jpg",NULL,"0",NULL,,NULL
"2246","B2B_BPT_28","CARRIALL Trolley Bag with Adjustable Handle","2439",,"12999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:19","B2B_BPT_28.jpg",NULL,"0",NULL,,NULL
"2247","B2B_BPT_29","American Tourister Cabin Luggage Hello Cabin Spinner Navy","2439",,"13336",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:19","B2B_BPT_29.webp",NULL,"0",NULL,,NULL
"2248","B2B_BPT_30","Kamilliant Luggage Trolley Martial","2439",,"11999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:19","B2B_BPT_30.jpeg",NULL,"0",NULL,,NULL
"2249","B2B_BPT_31","Tommy Hilfiger Marshall Unisex Hard Luggage Bag-Navy","2439",,"8999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:19","B2B_BPT_31.jpg",NULL,"0",NULL,,NULL
"2250","B2B_BPT_32","MOKOBARA The Transit Luggage Poly-Carbonate Hard Sided Trolley","2439",,"16999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:19","B2B_BPT_32.JPG",NULL,"0",NULL,,NULL
"2251","B2B_BPT_33","Safari Polycarbonate Hardsided Cabin Checkin New Unisex Strolly","2439",,"20010",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:19","B2B_BPT_33.JPG",NULL,"0",NULL,,NULL
"2252","B2B_BPT_34","KAMILIANT HARRIER 4 WHEEL HARD TROLLEY","2439",,"7889",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:19","B2B_BPT_34.webp",NULL,"0",NULL,,NULL
"2253","B2B_BPT_35","Skybags Riviera Check-in Luggage","2439",,"4999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:19","B2B_BPT_35.jpg",NULL,"0",NULL,,NULL
"2254","B2B_BPT_36","VIP luggage Bags ExperiaCabin Red-Green","2439",,"3999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:19","B2B_BPT_36.jpg",NULL,"0",NULL,,NULL
"2255","B2B_BPT_37","Swiss Military Textured Hard-Sided Trolley Bag","2439",,"10990",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:08:19","B2B_BPT_36.jpg",NULL,"0",NULL,,NULL
"2256","B2B_BPT_38","Genuine Leather Overnighter Travel Trolley Cabin Luggage Bag","2439",,"19000",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:09:25","B2B_BPT_37.jpg",NULL,"0",NULL,,NULL
"2257","B2B_BPT_39","VIP Hard Body Picasso Orange Strolley Suitcase","2439",,"3999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:09:25","B2B_BPT_39.webp",NULL,"0",NULL,,NULL
"2258","B2B_BPT_40","NOVEX Canyon Soft Sided Travel Duffle Trolley Bag-Red","2439",,"2295",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:09:25","B2B_BPT_40.jpg",NULL,"0",NULL,,NULL
"2259","B2B_BPT_41","AMERICAN TOURISTER PARALITE Hardside Check in Luggage Trolley","2439",,"9850",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:09:25","B2B_BPT_41.jpg",NULL,"0",NULL,,NULL
"2260","B2B_BPT_81","COSMUS Genuine Leather Sling Bag Colorado TAN Leather Bag","2443",,"6499",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:09:25","B2B_BPT_74.JPG",NULL,"0",NULL,,NULL
"2261","B2B_BPT_42","American Tourister Summer Splash 3 Piece Hardside Luggage ","2439",,"3999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_42.jpg",NULL,"0",NULL,,NULL
"2262","B2B_BPT_43","American Tourister Summer Splash 4 Piece Hardside Luggage ","2439",,"3599",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_43.jpg",NULL,"0",NULL,,NULL
"2263","B2B_BPT_44","Tommy Hilfiger Marshall Unisex Hard Luggage Bag","2439",,"8999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_44.jfif",NULL,"0",NULL,,NULL
"2264","B2B_BPT_45","Switch Expandable leather Backpack Bag ","2440",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_45.jpg",NULL,"0",NULL,,NULL
"2265","B2B_BPT_46","Venner Men Brown Messenger Bag","2440",,"4999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_46.JPG",NULL,"0",NULL,,NULL
"2266","B2B_BPT_47","Cross Men Black Solid PU Leather Laptop Messenger Bag","2440",,"6799",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_47.png",NULL,"0",NULL,,NULL
"2267","B2B_BPT_48","Creator Sleek pu leather Laptop Bag","2440",,"1527",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_48.jpg",NULL,"0",NULL,,NULL
"2268","B2B_BPT_49","WildHorn Leather Messenger Bag ","2440",,"4499",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_49.jpg",NULL,"0",NULL,,NULL
"2269","B2B_BPT_50","Samsonite ESQUIRE Medium Briefcase","2440",,"10160",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_50.JPG",NULL,"0",NULL,,NULL
"2270","B2B_BPT_51","Vaku Lasa Chivelle Vegan Leather Laptop Sling Bag","2440",,"3499",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_51.png",NULL,"0",NULL,,NULL
"2271","B2B_BPT_52","TEKNIS Leather Messenger Bag Shoulder Bag","2440",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_52.jpg",NULL,"0",NULL,,NULL
"2272","B2B_BPT_53","Mysa Black Vegan Leather Messenger Crossbody Satchel Shoulder Bags ","2440",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_53.jfif",NULL,"0",NULL,,NULL
"2273","B2B_BPT_54","Tommy Hilfiger Orlean Overnighter Unisex Trolley","2441",,"10999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_54.webp",NULL,"0",NULL,,NULL
"2274","B2B_BPT_55","Tommy Hilfiger Planetary Overnighter Unisex Trolley Bag -Navy Blue","2441",,"1099",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_55.webp",NULL,"0",NULL,,NULL
"2275","B2B_BPT_56","Swiss Military Soft Laptop Roller Case","2441",,"7290",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_56.jpg",NULL,"0",NULL,,NULL
"2276","B2B_BPT_57","Safari Denim Navy Blue Overnighter Laptop Trolley Bag ","2441",,"16999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_57.webp",NULL,"0",NULL,,NULL
"2277","B2B_BPT_58","Craft India Improved Handle Brown Leatherette Overnighter","2441",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_58.jpg",NULL,"0",NULL,,NULL
"2278","B2B_BPT_59","Brown Genuine Leather Overnighter Four Wheeler Luggage ","2441",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_59.png",NULL,"0",NULL,,NULL
"2279","B2B_BPT_60","NOVEX Polyester Overnighter Laptop Trolley Bag","2441",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_60.jpg",NULL,"0",NULL,,NULL
"2280","B2B_BPT_61","Optima Small Cabin Luggage Premium Overnighte Cabin Trolley Luggage","2441",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:01","B2B_BPT_61.webp",NULL,"0",NULL,,NULL
"2281","B2B_BPT_62","BEHIDE Leather Laptop Bag ","2442",,"9999",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 23:10:02","B2B_BPT_62.jpg",NULL,"1",NULL,,NULL
"2282","B2B_BPT_63","Legit Brown Waterproof laptop Bag -Brown","2442",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2b_BPT_63.jpg",NULL,"0",NULL,,NULL
"2283","B2B_BPT_64","SPOTIC Polyester Waterproof Laptop bag","2442",,"2199",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_64.webp",NULL,"0",NULL,,NULL
"2284","B2B_BPT_65","WildHorn LJukkre Leather HandmadeLaptop Office Bag","2442",,"4999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_65.webp",NULL,"0",NULL,,NULL
"2285","B2B_BPT_66","JEEP BULUO s Large Capacity Leather Laptop Bag ","2442",,"1999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_66.webp",NULL,"0",NULL,,NULL
"2286","B2B_BPT_67","Universal Shockproof Laptop Sleeve Bag PU Leather ","2442",,"3999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_67.png",NULL,"0",NULL,,NULL
"2287","B2B_BPT_68","Jukkre Casual Travel Leather Handmade s Laptop Bag","2442",,"3999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_68.jpg",NULL,"0",NULL,,NULL
"2288","B2B_BPT_69","MONT BLANC LAPTOP BAG HIGH FAUX LEATHER MATERIAL","2442",,"5785",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_69.jpg",NULL,"0",NULL,,NULL
"2289","B2B_BPT_70","ZIPLINE Super Executive Laptop Bags Men Waterproof Laptop Bags ","2442",,"5299",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_70.webp",NULL,"0",NULL,,NULL
"2290","B2B_BPT_71","Pramadda Pure Luxury Slim Leather Laptop Messenger Bag ","2442",,"2699",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_71.jpg",NULL,"0",NULL,,NULL
"2291","B2B_BPT_72","HAMMONDS FLYCATCHER Genuine Leather Office Bag ","2442",,"10999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_72.webp",NULL,"0",NULL,,NULL
"2292","B2B_BPT_73","denzo Genuine Leather Tan Laptop Messenger Bag","2442",,"6999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_73.webp",NULL,"0",NULL,,NULL
"2293","B2B_BPT_74"," Swiss military Unisex Canvas Sling Bag With Adjustable Shoulder Strap","2443",,"1790",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_75.jpg",NULL,"0",NULL,,NULL
"2294","B2B_BPT_75","Mens Leather Shoulder Ladies Bag Designer ","2443",,"4999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_75.jpg",NULL,"0",NULL,,NULL
"2295","B2B_BPT_76","COSTYLE Genuine Sling Bag Travel Bag with","2443",,"2999",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_76.webp",NULL,"0",NULL,,NULL
"2296","B2B_BPT_77","Cool Brown Leather Mens Small Vertical Side Bag ","2443",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_77.webp",NULL,"0",NULL,,NULL
"2297","B2B_BPT_78","Unisex Gray Waxed Canvas Sling Bag Leather","2443",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_78.jpg",NULL,"0",NULL,,NULL
"2298","B2B_BPT_79","Vintage Leather Shoulder Bag Unisex","2443",,"2490",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_79.webp",NULL,"0",NULL,,NULL
"2299","B2B_BPT_80","Trapeze Sling Bag","2443",,"2350",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 23:10:02","B2B_BPT_80.webp",NULL,"0",NULL,,NULL
